,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,AttackOpp_pergame,DefenceOpp_pergame
637,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0449400919414,0.910482965526027
638,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.128795865241,0.6854951876985916
639,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.043801452855200006,0.8260419303048586
640,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.15827000000000002,0.2748725490196079
641,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.19074,0.4345155080213904
642,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.12348070519200001,0.6432616972545934
643,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,319,2444758,32,False,False,289,2025-04-16T18:30:00Z,0,False,False,7,,15,,[],3,4,116115,7,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.121429131642,0.7910759631875858
644,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,314,2444785,32,False,False,316,2025-04-12T14:00:00Z,0,False,False,7,,13,,[],3,4,116142,7,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.076138126176,1.3488423459473704
645,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Home,301,2444772,31,False,False,303,2025-04-05T14:00:00Z,0,False,False,5,,7,,[],3,3,116129,7,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.094931345178,0.7242318374035603
646,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Home,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,7,20,20.0,Wolves,0.5203919516876993,2.7225877008239996,447.72727272727275,0.13612938504119998,0.5505746848855858
647,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Home,345,2444815,35,False,False,346,2025-05-03T14:00:00Z,0,False,False,16,,7,,[],3,3,116172,7,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.12506745844040001,0.6501490861983952
648,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,358,2444828,36,False,False,359,2025-05-10T14:00:00Z,0,False,False,7,,18,,[],3,3,116185,7,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.1081172990912,0.703377510406717
649,194.0,C.Richards,2.0,44.0,7.0,88.6,0.036,0.014000000000000002,0.05,1.058,N,Away,373,2444843,38,False,False,374,2025-05-25T15:00:00Z,0,False,False,7,,12,,[],3,5,116200,7,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.08119259082899999,2.120480209365435
650,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
651,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.0
652,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
653,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
654,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
655,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
656,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,319,2444758,32,False,False,289,2025-04-16T18:30:00Z,0,False,False,7,,15,,[],3,4,116115,7,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
657,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,314,2444785,32,False,False,316,2025-04-12T14:00:00Z,0,False,False,7,,13,,[],3,4,116142,7,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.0,0.0
658,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Home,301,2444772,31,False,False,303,2025-04-05T14:00:00Z,0,False,False,5,,7,,[],3,3,116129,7,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.0,0.0
659,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Home,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,7,20,20.0,Wolves,0.5203919516876993,2.7225877008239996,447.72727272727275,0.0,0.0
660,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Home,345,2444815,35,False,False,346,2025-05-03T14:00:00Z,0,False,False,16,,7,,[],3,3,116172,7,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
661,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,358,2444828,36,False,False,359,2025-05-10T14:00:00Z,0,False,False,7,,18,,[],3,3,116185,7,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
662,197.0,Ebiowei,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,N,Away,373,2444843,38,False,False,374,2025-05-25T15:00:00Z,0,False,False,7,,12,,[],3,5,116200,7,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
663,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.258854929582464,0.7005039073139754
664,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.7418641837881599,0.5274036699306746
665,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.252296368445952,0.6355369860757608
666,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.9116352,0.2114803921568628
667,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,1.0986623999999998,0.33430588235294123
668,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.71124886190592,0.4949102283225322
669,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,319,2444758,32,False,False,289,2025-04-16T18:30:00Z,0,False,False,7,,15,,[],3,4,116115,7,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.6994317982579199,0.6086350038135112
670,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,314,2444785,32,False,False,316,2025-04-12T14:00:00Z,0,False,False,7,,13,,[],3,4,116142,7,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.43855560677375993,1.0377671735360676
671,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Home,301,2444772,31,False,False,303,2025-04-05T14:00:00Z,0,False,False,5,,7,,[],3,3,116129,7,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.5468045482252799,0.5572067255637978
672,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Home,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,7,20,20.0,Wolves,0.5203919516876993,2.7225877008239996,447.72727272727275,0.7841052578373118,0.4235990486737872
673,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Home,345,2444815,35,False,False,346,2025-05-03T14:00:00Z,0,False,False,16,,7,,[],3,3,116172,7,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.720388560616704,0.5002092213284439
674,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,358,2444828,36,False,False,359,2025-05-10T14:00:00Z,0,False,False,7,,18,,[],3,3,116185,7,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.6227556427653119,0.5411619030917464
675,199.0,Eze,3.0,67.0,7.0,63.8,0.122,0.16599999999999998,0.288,0.8140000000000001,N,Away,373,2444843,38,False,False,374,2025-05-25T15:00:00Z,0,False,False,7,,12,,[],3,5,116200,7,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.4676693231750399,1.6314469663737845
676,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.163581934666696,0.9621171601683346
677,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.46881694947723995,0.7243701510841449
678,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.159437288392928,0.8728874083939809
679,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.5761028,0.29046078431372546
680,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.6942935999999998,0.45915721925133685
681,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.44946976689888,0.6797415666641166
682,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,319,2444758,32,False,False,289,2025-04-16T18:30:00Z,0,False,False,7,,15,,[],3,4,116115,7,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.44200203917687997,0.8359384941812105
683,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,314,2444785,32,False,False,316,2025-04-12T14:00:00Z,0,False,False,7,,13,,[],3,4,116142,7,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.27714277928063996,1.4253362408026085
684,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Home,301,2444772,31,False,False,303,2025-04-05T14:00:00Z,0,False,False,5,,7,,[],3,3,116129,7,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.34555009644791995,0.7653035862166165
685,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Home,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,7,20,20.0,Wolves,0.5203919516876993,2.7225877008239996,447.72727272727275,0.49551096154996793,0.5817982019868477
686,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Home,345,2444815,35,False,False,346,2025-05-03T14:00:00Z,0,False,False,16,,7,,[],3,3,116172,7,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.45524554872305606,0.6870195447729732
687,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,358,2444828,36,False,False,359,2025-05-10T14:00:00Z,0,False,False,7,,18,,[],3,3,116185,7,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.393546968691968,0.7432665941726934
688,200.0,Guéhi,2.0,46.0,7.0,90.0,0.05,0.132,0.182,1.1179999999999999,N,Away,373,2444843,38,False,False,374,2025-05-25T15:00:00Z,0,False,False,7,,12,,[],3,5,116200,7,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.29554103061755993,2.2407342855109222
689,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0017976036776560002,0.9621171601683346
690,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.00515183460964,0.7243701510841449
691,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0017520581142080002,0.8728874083939809
692,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0063308,0.29046078431372546
693,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.007629599999999999,0.45915721925133685
694,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.00493922820768,0.6797415666641166
695,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,319,2444758,32,False,False,289,2025-04-16T18:30:00Z,0,False,False,7,,15,,[],3,4,116115,7,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.00485716526568,0.8359384941812105
696,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,314,2444785,32,False,False,316,2025-04-12T14:00:00Z,0,False,False,7,,13,,[],3,4,116142,7,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.00304552504704,1.4253362408026085
697,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Home,301,2444772,31,False,False,303,2025-04-05T14:00:00Z,0,False,False,5,,7,,[],3,3,116129,7,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.0037972538071199997,0.7653035862166165
698,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Home,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,7,20,20.0,Wolves,0.5203919516876993,2.7225877008239996,447.72727272727275,0.005445175401648,0.5817982019868477
699,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Home,345,2444815,35,False,False,346,2025-05-03T14:00:00Z,0,False,False,16,,7,,[],3,3,116172,7,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.005002698337616001,0.6870195447729732
700,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,358,2444828,36,False,False,359,2025-05-10T14:00:00Z,0,False,False,7,,18,,[],3,3,116185,7,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.004324691963648,0.7432665941726934
701,201.0,Henderson,1.0,45.0,7.0,90.0,0.0,0.002,0.002,1.1179999999999999,N,Away,373,2444843,38,False,False,374,2025-05-25T15:00:00Z,0,False,False,7,,12,,[],3,5,116200,7,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0032477036331599995,2.2407342855109222
702,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.068308939750928,0.7813974789202576
703,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.19576971516632,0.5883077792347081
704,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.06657820833990401,0.7089282350820526
705,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.2405704,0.23590196078431375
706,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.2899248,0.3729112299465241
707,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.18769067189184,0.5520620237307853
708,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,319,2444758,32,False,False,289,2025-04-16T18:30:00Z,0,False,False,7,,15,,[],3,4,116115,7,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.18457228009583998,0.6789196357035235
709,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,314,2444785,32,False,False,316,2025-04-12T14:00:00Z,0,False,False,7,,13,,[],3,4,116142,7,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.11572995178751999,1.1576076088092744
710,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Home,301,2444772,31,False,False,303,2025-04-05T14:00:00Z,0,False,False,5,,7,,[],3,3,116129,7,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.14429564467056,0.6215524653709195
711,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Home,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,7,20,20.0,Wolves,0.5203919516876993,2.7225877008239996,447.72727272727275,0.20691666526262395,0.47251589213243095
712,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Home,345,2444815,35,False,False,346,2025-05-03T14:00:00Z,0,False,False,16,,7,,[],3,3,116172,7,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.19010253682940803,0.5579729397619497
713,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,358,2444828,36,False,False,359,2025-05-10T14:00:00Z,0,False,False,7,,18,,[],3,3,116185,7,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.164338294618624,0.603654800991776
714,203.0,Hughes,3.0,49.0,7.0,80.8,0.028000000000000004,0.048,0.076,0.908,N,Away,373,2444843,38,False,False,374,2025-05-25T15:00:00Z,0,False,False,7,,12,,[],3,5,116200,7,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.12341273806007998,1.8198450190017152
715,205.0,Kamada,3.0,51.0,7.0,37.6,0.014000000000000002,0.046,0.06,0.43000000000000005,N,Away,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,7,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.05392811032968,0.3700450616032057
716,205.0,Kamada,3.0,51.0,7.0,37.6,0.014000000000000002,0.046,0.06,0.43000000000000005,N,Home,322,2444792,33,False,False,323,2025-04-19T14:00:00Z,0,False,False,3,,7,,[],3,3,116149,7,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.1545550382892,0.27860390426313275
717,205.0,Kamada,3.0,51.0,7.0,37.6,0.014000000000000002,0.046,0.06,0.43000000000000005,N,Away,255,2444724,26,False,False,255,2025-02-22T15:00:00Z,0,False,False,7,,9,,[],3,3,116081,7,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.05256174342624,0.33572592630537734
718,205.0,Kamada,3.0,51.0,7.0,37.6,0.014000000000000002,0.046,0.06,0.43000000000000005,N,Home,273,2444743,28,False,False,274,2025-03-08T15:00:00Z,0,False,False,10,,7,,[],2,3,116100,7,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.18992399999999998,0.11171568627450983
719,205.0,Kamada,3.0,51.0,7.0,37.6,0.014000000000000002,0.046,0.06,0.43000000000000005,N,Away,297,2444769,30,False,False,300,2025-04-02T18:45:00Z,0,False,False,7,,17,,[],3,2,116126,7,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.22888799999999995,0.17659893048128344
720,205.0,Kamada,3.0,51.0,7.0,37.6,0.014000000000000002,0.046,0.06,0.43000000000000005,N,Home,262,2444732,27,False,False,263,2025-02-25T19:30:00Z,0,False,False,2,,7,,[],3,3,116089,7,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.1481768462304,0.26143906410158335
